"subject","item","reading_time","ambiguity","group","gap_filling","ambiguity_G","group_G","gap_filling_G"
"Non-Native 28",26,5089,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 28",13,5262,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 28",19,6085,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 28",22,8603,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 28",28,8717,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 28",25,6713,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 29",25,6822,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 29",18,8005,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 29",28,9678,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 29",21,5136,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 29",27,7081,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 29",13,3694,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 29",30,5837,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 29",22,4941,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 29",19,4223,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 29",15,3158,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 29",16,4591,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 29",24,6313,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 30",26,9950,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 30",18,4358,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 30",29,3478,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 30",27,2561,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 30",17,3626,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 30",24,13309,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 30",20,7749,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 30",23,4874,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 30",30,3990,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 30",15,2336,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 30",14,6694,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 30",21,5344,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 31",22,14800,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 31",16,7804,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 31",23,17197,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 31",29,10770,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 31",17,9212,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 31",28,11552,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 31",20,10943,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 31",19,17055,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 31",26,9723,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 31",14,13798,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 31",13,21353,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 31",25,18692,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 32",18,10838,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 32",22,6143,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 32",19,8023,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 32",27,4760,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 32",28,3840,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 32",15,13327,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 32",21,4138,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 32",16,10327,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 32",30,5761,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 32",25,5918,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 32",13,4637,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 32",24,7713,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 33",14,5938,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 33",23,5603,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 33",27,4058,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 33",24,3034,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 33",30,6400,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 33",26,5781,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 33",17,5733,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 33",15,4769,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 33",18,4430,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 33",29,5590,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 33",21,4718,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 33",20,4106,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 34",16,11262,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 34",28,21047,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 34",23,23208,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 34",22,4944,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 34",14,5410,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 34",29,8793,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 34",26,2571,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 34",19,10730,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 34",25,3644,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 34",17,3579,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 34",20,22158,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 34",13,10295,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 35",21,10304,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 35",22,6101,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 35",25,8046,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 35",18,4021,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 35",15,13453,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 35",30,15007,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 35",28,4477,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 35",16,5889,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 35",24,3895,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 35",27,18955,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 35",13,5108,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 35",19,5208,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 36",26,8776,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 36",24,11915,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 36",29,10077,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 36",27,15226,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 36",17,6823,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 36",30,24458,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 36",15,5411,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 36",18,2911,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 36",14,5345,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 36",23,8180,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 36",20,3457,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 36",21,8170,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 37",25,4837,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 37",28,5656,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 37",19,6527,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 37",16,3183,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 37",14,8416,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 37",20,5366,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 37",29,2710,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 37",23,3679,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 37",17,3587,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 37",26,3080,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 37",22,4621,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 37",13,3268,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 38",25,8454,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 38",21,11027,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 38",15,12209,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 38",24,6207,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 38",13,7177,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 38",18,6842,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 38",22,7983,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 38",19,8224,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 38",30,4863,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 38",28,6592,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 38",16,5150,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 38",27,6964,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 39",30,251,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 39",24,4973,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 39",23,13817,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 39",14,12717,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 39",27,7426,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 39",29,6236,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 39",21,4187,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 39",18,4885,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 39",20,4908,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 39",15,8827,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 39",17,10282,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 39",26,4157,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 40",26,7955,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 40",29,5265,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 40",19,8254,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 40",22,12295,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 40",23,5134,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 40",25,5474,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 40",28,8447,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 40",13,6791,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 40",14,7031,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 40",17,5412,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 40",16,5829,0.5,0.5,0.5,"Ambiguous","Non-Native","Preposition_Gap_Filling"
"Non-Native 40",20,10530,-0.5,0.5,0.5,"Unambiguous","Non-Native","Preposition_Gap_Filling"
"Native 1",2,11162,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 1",10,8282,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 1",12,8834,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 1",8,7947,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 1",4,4970,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 1",1,6700,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 1",3,6283,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 1",9,10319,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 1",6,8673,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 1",5,5490,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 1",7,9233,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 1",11,7109,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 2",9,6350,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 2",7,15780,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 2",5,5454,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 2",8,17204,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 2",10,11076,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 2",1,4416,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 2",12,21169,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 2",2,9733,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 2",11,10411,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 2",6,5457,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 2",4,4379,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 2",3,4947,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 3",8,8336,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 3",3,11153,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 3",9,11700,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 3",12,13025,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 3",2,13429,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 3",1,7049,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 3",4,5013,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 3",6,5561,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 3",11,5840,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 3",10,10915,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 3",7,10429,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 3",5,5304,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 4",12,3181,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 4",10,4935,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 4",2,3981,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 4",4,3925,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 4",5,2904,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 4",11,2359,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 4",6,2790,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 4",7,2429,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 4",3,3693,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 4",9,3159,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 4",8,2076,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 4",1,2897,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 5",10,9984,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 5",1,5944,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 5",11,6499,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 5",9,8496,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 5",8,9292,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 5",5,6077,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 5",12,11541,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 5",7,4706,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 5",3,4886,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 5",4,3628,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 5",6,2483,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 5",2,2136,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 6",10,2149,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 6",2,2226,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 6",4,1543,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 6",9,1629,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 6",7,2073,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 6",3,1618,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 6",12,1199,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 6",11,1575,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 6",6,1938,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 6",8,1345,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 6",1,1609,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 6",5,1094,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 7",1,3295,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 7",8,4838,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 7",3,4409,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 7",11,13580,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 7",5,5512,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 7",7,6634,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 7",6,4682,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 7",9,4526,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 7",4,4812,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 7",10,3286,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 7",2,3256,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 7",12,3360,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 8",12,12216,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 8",9,5999,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 8",7,9816,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 8",8,4540,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 8",3,4058,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 8",4,5881,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 8",2,5070,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 8",5,3473,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 8",11,5177,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 8",10,5607,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 8",1,3586,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 8",6,3393,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 9",9,4598,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 9",1,7705,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 9",10,6393,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 9",6,3574,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 9",7,3748,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 9",2,2952,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 9",11,2982,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 9",4,2738,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 9",12,2899,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 9",5,1950,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 9",8,1836,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 9",3,3339,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 10",9,7602,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 10",4,10949,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 10",6,6313,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 10",10,8632,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 10",8,6326,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 10",1,4338,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 10",3,5431,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 10",11,4384,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
